,0
0,0.7440761646455335
1,0.5425927405668053
2,0.32657719100153065
3,0.6928102978193658
4,0.7931654668692987
5,0.10108335113000799
6,0.2260682285906647
7,0.640427401572401
8,0.146425206996594
9,0.747858512117104
10,0.13917291289078967
11,0.543347912719112
12,0.7727839261572594
13,0.921277227727413
14,0.8811641154508876
15,0.6476143819088778
16,0.3863574398061375
17,0.6843498543213358
18,0.40761143855136045
19,0.7463624289508329
20,0.9635095934861664
21,0.7780144166198364
22,7.180174724056287e-06
23,0.4632491789295676
24,0.7060454845865534
25,0.8145815790974015
26,0.8919817765441909
27,0.636417087240989
28,0.6566557063367912
29,0.35945581944647337
30,0.48964789357240185
31,0.5151731073086204
32,0.24697400908064848
33,0.8113536181488922
34,0.772386536233603
35,0.8554150625880221
36,0.8282617922600427
37,0.16357338024528434
38,0.5505520366722025
39,0.9424356044823711
40,0.14628164845292485
41,0.5476593441496399
42,0.7818560020628895
43,0.386183461031889
44,0.41944603354615934
45,0.18377820827778796
46,0.7854080777931092
47,0.8820309706466031
48,0.46605093696568356
49,0.8056899430842178
50,0.9670944648858512
51,0.7549343326491187
52,0.6142554849765038
53,0.8890568599190721
54,0.7571807731855885
55,0.9568333920964197
56,0.9070982807665234
57,0.5036333298674256
58,0.760208185976838
59,0.915395824462198
60,0.8129281505166284
61,0.45239828809145477
62,0.47234603483650284
63,0.9658804436502355
64,0.8055248996062966
65,0.7476248770756673
66,0.8835620484241445
67,0.5789193921388058
68,0.7450964700369848
69,0.6941450337776313
70,0.8874780896887873
71,0.6417383997480598
72,0.9468956943780531
73,0.5508192671552274
74,0.6315596369470529
75,0.8781036047209758
76,0.3868187065138754
77,0.8151653971192782
78,0.8153014820885482
79,0.7749191434380995
80,0.8346529018035546
81,0.9347910883281734
82,0.1861882856438773
83,0.47857257073924125
84,0.9159726090230316
85,0.8291891366626178
86,0.46660426879518807
87,0.709059990978023
88,0.6181746841584315
89,0.5134722850905422
90,0.9785680243155578
91,0.9191564035903044
92,0.9487807526963743
93,0.960681999194996
94,0.6740542062835219
95,0.40988395679720274
96,0.990916302329992
97,0.8586152140726151
98,0.7945249209219485
99,0.6368720629642587
100,0.5157106581933124
101,0.8415733654681247
102,0.7389967192539063
103,0.8178174034583172
104,0.7292376315847359
105,0.829406330969921
106,0.8637677609092519
107,0.8797704458947793
108,0.4736633275414523
109,0.37292650298312346
110,0.973778759746638
111,0.5061651341880475
112,0.7740299778443281
113,0.916301957841347
114,0.6799762557743436
115,0.8051874818812689
116,0.3592555672343647
117,0.6561208681853348
118,0.9341504951477032
119,0.6179463957943476
120,0.8907693859806893
121,0.39253193733790853
122,0.8544653414097984
123,0.755378582320605
124,0.5271999021443061
125,0.06982793736313588
126,0.5096915720055404
127,0.297848698814703
128,0.720359477360197
129,0.8505209902501136
130,7.180174724056287e-06
131,0.6216493244628699
132,0.847447509636238
133,0.790351040370119
134,0.8332394562781417
135,0.4511201915479936
136,0.8799777435694788
137,0.2471148183864221
138,0.3249247028829376
139,0.33194156047846796
140,0.6178005542152482
141,0.643728150681589
142,0.688906050902785
143,0.5881643611925289
144,0.5414959252413156
145,0.31640384476532596
146,0.3659451883182464
147,0.640716722953293
148,0.8273394407989592
149,0.32947107468193193
150,0.3713727114969247
151,0.6617141405941628
152,0.2618500596728955
153,0.8372281201566832
154,0.8059046799560973
155,0.8913262676370597
156,0.839816338159077
157,0.8370011322823776
158,0.8473695351696174
159,0.8660593774150598
160,0.7079066079658543
161,0.7067327780555619
162,0.6115380288827604
163,0.2606494872418816
164,0.6713738241360385
165,0.7710579049643744
166,0.34926157042512884
167,0.9803017528948575
168,0.8167584108750431
169,7.180174724056287e-06
170,0.7240779853318736
171,0.9394649245765024
172,0.9799529551043525
173,0.5947135006949127
174,0.8015013365949926
175,0.8170555841939321
176,0.7804313235566155
177,0.6356876195043507
178,0.5392324403806307
179,0.7819168740679482
180,0.43202744485213707
181,0.8435959380856144
182,7.180174724056287e-06
183,0.24592649661018368
184,0.16786262733108517
185,0.8207872130630774
186,0.7456550190599712
187,0.9301718259644313
188,0.5590139297631912
189,0.1709889587279325
190,0.8005875245543423
191,0.8512188771075778
192,0.901933436367267
193,0.7232636223557382
194,0.32449801464924405
195,0.7367265592268691
196,0.7417452815794428
197,0.7114398206864909
198,0.8259442020123005
199,0.39362249925149956
